10/1/2017	4403.089844
10/2/2017	4401.319824
10/3/2017	4314.180176
10/4/2017	4218.660156
10/5/2017	4321.439941
10/6/2017	4371.939941
10/7/2017	4435.810059
10/8/2017	4611.700195
10/9/2017	4777.490234
10/10/2017	4763.359863
10/11/2017	4824.200195
10/12/2017	5432.620117
10/13/2017	5637.259766
10/14/2017	5824.709961
10/15/2017	5677.350098
10/16/2017	5759.25
10/17/2017	5598.580078
10/18/2017	5576.709961
10/19/2017	5698.620117
10/20/2017	5993.109863
10/21/2017	6006.649902
10/22/2017	5982.859863
10/23/2017	5903.609863
10/24/2017	5513.080078
10/25/2017	5734
10/26/2017	5887.620117
10/27/2017	5764.560059
10/28/2017	5726.609863
10/30/2017	6147.700195
10/31/2017	6124.279785
11/1/2017	6449.100098
11/2/2017	6737.779785
11/3/2017	7024.810059
11/4/2017	7146.97998
11/5/2017	7363.799805
11/6/2017	7389.549805
11/7/2017	6959.27002
11/8/2017	7102.22998
11/9/2017	7444.359863
11/10/2017	7129.589844
11/11/2017	6565.799805
11/12/2017	6339.870117
11/13/2017	5878.089844
11/14/2017	6522.450195
11/15/2017	6597.060059
11/16/2017	7283.02002
11/17/2017	7853.680176
11/18/2017	7699.950195
11/19/2017	7781.02002
11/20/2017	8042.640137
11/21/2017	8245.870117
11/22/2017	8099.919922
11/23/2017	8234.5
11/24/2017	8013.379883
11/25/2017	8203.450195
11/26/2017	8754.620117
11/27/2017	9318.419922
11/28/2017	9732.629883
11/29/2017	9906.040039
11/30/2017	9848.049805
12/1/2017	9947.080078
12/2/2017	10861.46973
12/3/2017	10912.71973
12/4/2017	11244.2002
12/5/2017	11624.37012
12/6/2017	11667.12988
12/7/2017	13750.08984
12/8/2017	16867.98047
12/9/2017	16048.17969
12/10/2017	14839.98047
12/11/2017	15060.4502
12/12/2017	16733.28906
12/13/2017	17083.90039
12/14/2017	16286.82031
12/15/2017	16467.91016
12/16/2017	17594.08008
12/17/2017	19346.59961
12/18/2017	19065.71094
12/19/2017	18971.18945
12/20/2017	17521.73047
12/21/2017	16461.08984
12/22/2017	15632.12012
12/23/2017	13664.96973
12/24/2017	14396.62988
12/25/2017	13789.9502
12/26/2017	13830.19043
12/27/2017	15757.01953
12/28/2017	15416.33984
12/29/2017	14398.4502
